SEVERITY  CODE                        FILE                                                                                                                       LINE  MESSAGE
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CC2219-UPSTREAM-ALIGN-001/spec.md                     82    REQ REQ-X-003 is not referenced by any AC
WARNING   MissingExclusions           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CCSYNC-CLAUDEMD-001/spec.md                           1     'Out of Scope' section has no items — minimum one item required [grandfathered era — downgraded to warning]
WARNING   MissingExclusions           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CCSYNC-DYNWF-001/spec.md                              1     'Out of Scope' section has no items — minimum one item required [grandfathered era — downgraded to warning]
WARNING   MissingExclusions           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CCSYNC-TOOLCAT-001/spec.md                            1     'Out of Scope' section has no items — minimum one item required [grandfathered era — downgraded to warning]
WARNING   MovingRefUnpinned           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CI-FLAKY-STABILIZE-001/acceptance.md                  102   `origin/main` decides an invariant claim on this line with no SHA pin and no frozen-baseline variable, so the measurement expires the moment mainline advances. Is this ref the ANCHOR of the measurement or its SUBJECT? Apply the anchor-or-subject predicate (`.claude/rules/moai/core/verification-claim-integrity.md` §2.1), then choose among four remedies — R1 pin the resolved SHA; R2 freeze at pre-flight (`BASELINE_SHA=$(git rev-parse origin/main)`) and decide the criterion against the frozen value; R3 keep the moving ref and declare the exemption with a non-empty reason, `<!-- moving-ref-ok: <reason> -->`; R4 state the measuring command as the criterion and demote any value to a dated reference. Pinning is one branch of four, not the default. This finding is a question, not a verdict: the detector reads shape, never subject.
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                25    REQ REQ-CTX-001 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                26    REQ REQ-CTX-002 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                27    REQ REQ-CTX-003 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                31    REQ REQ-CTX-004 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                32    REQ REQ-CTX-005 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                33    REQ REQ-CTX-006 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                34    REQ REQ-CTX-007 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                35    REQ REQ-CTX-008 is not referenced by any AC
WARNING   CoverageIncomplete          /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t379/.moai/specs/SPEC-CLI-TUX-V3-001/spec.md                                36    REQ REQ-CTX-009 is not referenced by any AC
