internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:192	PATH	OK(ROOT)	.claude/rules/moai/development/coding-standards.md	-> internal/template/templates/.claude/rules/moai/development/coding-standards.md
.claude/skills/moai-domain-frontend/SKILL.md:117	PATH	OK(ROOT)	.claude/rules/moai/languages/typescript.md	-> .claude/rules/moai/languages/typescript.md
internal/template/templates/.claude/skills/moai-domain-frontend/SKILL.md:117	PATH	OK(ROOT)	.claude/rules/moai/languages/typescript.md	-> internal/template/templates/.claude/rules/moai/languages/typescript.md
.claude/skills/moai-workflow-testing/SKILL.md:85	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/trust5-framework.md	-> .claude/skills/moai-workflow-testing/references/trust5-framework.md
.claude/skills/moai-workflow-testing/SKILL.md:111	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/workflow-processes.md	-> .claude/skills/moai-workflow-testing/references/workflow-processes.md
.claude/skills/moai-workflow-testing/SKILL.md:132	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/pr-review-multi-agent.md	-> .claude/skills/moai-workflow-testing/references/pr-review-multi-agent.md
.claude/skills/moai-workflow-testing/SKILL.md:138	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/multi-language-support.md	-> .claude/skills/moai-workflow-testing/references/multi-language-support.md
.claude/skills/moai-workflow-testing/SKILL.md:158	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/integration-patterns.md	-> .claude/skills/moai-workflow-testing/references/integration-patterns.md
.claude/skills/moai-workflow-testing/SKILL.md:162	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/playwright-best-practices.md	-> .claude/skills/moai-workflow-testing/references/playwright-best-practices.md
.claude/skills/moai-workflow-testing/SKILL.md:170	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/INDEX.md	-> .claude/skills/moai-workflow-testing/modules/INDEX.md
.claude/skills/moai-workflow-testing/SKILL.md:172	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/ai-debugging.md	-> .claude/skills/moai-workflow-testing/modules/ai-debugging.md
.claude/skills/moai-workflow-testing/SKILL.md:173	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/smart-refactoring.md	-> .claude/skills/moai-workflow-testing/modules/smart-refactoring.md
.claude/skills/moai-workflow-testing/SKILL.md:174	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/performance-optimization.md	-> .claude/skills/moai-workflow-testing/modules/performance-optimization.md
.claude/skills/moai-workflow-testing/SKILL.md:175	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/automated-code-review.md	-> .claude/skills/moai-workflow-testing/modules/automated-code-review.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:85	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/trust5-framework.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/references/trust5-framework.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:111	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/workflow-processes.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/references/workflow-processes.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:132	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/pr-review-multi-agent.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/references/pr-review-multi-agent.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:138	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/multi-language-support.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/references/multi-language-support.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:158	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/integration-patterns.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/references/integration-patterns.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:162	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/references/playwright-best-practices.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/references/playwright-best-practices.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:170	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/INDEX.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/modules/INDEX.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:172	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/ai-debugging.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/modules/ai-debugging.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:173	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/smart-refactoring.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/modules/smart-refactoring.md
internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:174	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/performance-optimization.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/modules/performance-optimization.md
