SEVERITY  CODE                           FILE                                                                                                                       LINE  MESSAGE
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       47    REQ REQ-CSD-013: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 발행이 완료되면, **해석기가 고려하는 루트에서 비롯된** 그 스킬의 노출은 codex의 스킬 목록에서 **실제로 사라져야** 한다. 엔트리가 문법적으로 올바르게 쓰였다는 것만으로는 이 조항을 만족하지 않는다 — 게이트가 realpath 비교이므로, 올바른 모양의 엔트리도 다른 실파일을 가리키면 아무것도 하지 않는다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       53    REQ REQ-CSD-020: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "발행하는 모든 엔트리는 `path` 와 `enabled` 를 **둘 다** 가져야 하며, 비활성화 발행의 `enabled` 값은 `false` 여야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       58    REQ REQ-CSD-030: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 대상 경로 엔트리가 없으면 병합기는 그것을 **하나** 덧붙여야 하고, 이미 있으면 그 엔트리의 `enabled` 값만 갱신하고 새 엔트리를 덧붙이지 않아야 한다. 어느 경로로 끝나든 그 경로를 가진 엔트리 수는 정확히 1이어야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       59    REQ REQ-CSD-031: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 이미 `enabled = false` 로 같은 경로가 등록돼 있으면, 결과 바이트는 입력과 **동일**해야 하며 쓰기는 일어나지 않아야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       60    REQ REQ-CSD-032: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "병합·쓰기는 대상 엔트리 이외의 기존 엔트리·주석·공백·줄끝 형식, 그리고 **원본 파일의 퍼미션 모드**를 보존해야 한다. 파일이 이미 존재하면 그 모드를 유지하고, 새로 만들 때만 `0600` 을 쓴다 — 표제 성질이 「비파괴」인 동작이 사용자의 `0644` 설정을 말없이 바꾸는 것은 그 성질과 어긋난다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       61    REQ REQ-CSD-033: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**While** 대상 파일의 어떤 엔트리 구간에 파서가 인식하지 못한 줄이 있는 동안, 병합기는 그 엔트리를 건드리지 않아야 한다 — 쌍둥이 prune이 `FirstUnrecognizedLine` 으로 세운 것과 같은 보수 규율이다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       65    REQ REQ-CSD-040: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "기본 실행은 **dry-run** 이어야 한다. 실제 쓰기는 명시적 `--force` 에서만, 그리고 쓰기 **이전에** 원본 사본이 `<cfg>.bak-<UTC RFC3339-compact>` (mode 0600)으로 남고 원본 sha256이 출력된 뒤에만 일어나야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       66    REQ REQ-CSD-041: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 어느 단계라도 실패하면 대상 파일은 **바이트 불변**이어야 한다. codex home 미해석·config 부재·읽기 실패는 에러가 아니라 사유를 말하고 fail-open으로 끝나야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       67    REQ REQ-CSD-042: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "동사는 대상이 되지 않은 이유를 항목별로, **서로 구별되게** 보고해야 한다. 이 의무는 해석 실패 3종뿐 아니라 **병합 단계의 건너뛰기 사유**(미인식 줄, 이미 false 등)까지 포함한다. 침묵도, 한 문구로 뭉뚱그린 사유도 사용자에게 무엇을 고쳐야 하는지 가르치지 않는다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-DISABLE-001/spec.md                       71    REQ REQ-CSD-050: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "`internal/codexwiring/skills.go` 는 읽기 전용으로 유지되어야 한다. 발행기는 새 파일에 놓여 기존 파서의 `ParseSkillEntries` / `SplitConfigLines` / `JoinConfigLines` 를 **소비만** 해야 하며, 순수 함수(내용 in → 내용 out + 판정)와 I/O 러너는 분리되어야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        133   REQ REQ-CSL-001: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**While** codex-cli 가 어느 뿌리에서 스킬을 적재하는지 이 저장소에서 관측되지 않은 상태다, run-phase 는 어떤 방출 규칙도 편집하기 **전에** 격리 프로브로 적재 뿌리를 관측하고, 실행마다 명령·출력 전문·**exit code**·**같은 회차에 관측한 `codex --version`**·**트리 SHA** 를 증거 경로에 남겨야 한다. 관측은 뿌리를 **판별**해야 한다 — 한 실행에 한 뿌리만 채우고, 뿌리마다 다른 표식 이름을 쓰며, 신호를 실행 전에 고르고, 표식 없는 음성 대조로 그 신호를 검증한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        134   REQ REQ-CSL-002: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** REQ-CSL-001 의 프로브가 `.agents/skills/<name>/SKILL.md` 의 적재 여부를 판정하면, run-phase 는 그 판정을 분기 A 또는 분기 B 로 기록하고, 기록된 분기만을 근거로 후속 마일스톤에 진입해야 한다. **When** 어느 후보 뿌리에서도 신호가 발화하지 않으면, run-phase 는 그 회차를 `inconclusive` 로 기록하고 분기를 적어서는 **안 된다** — 신호 미발화는 미적재가 아니라 미측정이며, 그것을 분기 B 로 읽으면 더 유력하다고 본 결과를 깨진 계측기로 확증하게 된다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        135   REQ REQ-CSL-003: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 프로브가 분기 B(미적재)를 판정하면, run-phase 는 `agents-codex.yaml` 을 편집하지 않고 blocker report 를 반환해야 한다. 보고서는 (a) 관측된 실제 적재 뿌리, (b) `.agents/skills` 미적재의 관측 근거, (c) 착지한 미러가 이 코덱스 버전에서 무력하므로 **§A.4 의 방출 행만으로는 카드가 닫히지 않는다**는 의존 관계, (d) 그 뿌리를 쓰는 일이 왜 이 SPEC 의 예산 밖인지를 담는다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        136   REQ REQ-CSL-004: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**While** 에이전트 TOML 의 `skills` 키의 존재·값 형태·오값 거동이 관측되지 않은 상태다, run-phase 는 그 키를 방출하기 전에 세 가지를 각각 관측하고 출력을 증거 경로에 남겨야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        137   REQ REQ-CSL-005: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "방출기는 값 집합이 프로브로 확인되지 않은 필드를 **이 SPEC 의 변경으로 새로 방출해서는 안 된다**. (선행 매니페스트의 ship-omitted 규칙을 이 축에도 그대로 적용한다.) **구속 범위는 이 SPEC 이 도입하는 필드다** — 이미 방출되고 있는 7 개 키는 선행 SPEC 의 측정으로 확인된 것이고 그 근거는 `agents-codex.yaml` 의 `fields:`·`classes:` rationale 에 있으므로, 이 요구사항이 그것들을 다시 판정하지 않는다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        141   REQ REQ-CSL-006: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**Where** 분기 A 가 확정되고 **When** REQ-CSL-004 의 관측이 사용 가능한 `skills` 키를 확인하면, `agents-codex.yaml` 의 `skill-loader` 행은 `deferred-m1` 에서 방출 규칙으로 전환되고, 방출된 값은 관측된 값 형태를 따라야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        142   REQ REQ-CSL-007: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** REQ-CSL-004 의 관측이 사용 가능한 키를 확인하지 못하면, 같은 행은 `documented-drop` 으로 전환되고 rationale 은 관측 명령·출력 요지·codex 버전을 담아야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        143   REQ REQ-CSL-008: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** `agents-codex.yaml` 이 변경되면, run-phase 는 `make agents-emit` 으로 `.codex/agents/moai/*.toml` **전체**를 재생성하고 `make build` 를 수행해야 한다. 재생성 없이 커밋하면 소스 축과 임베드 축이 갈린다. **개수는 리터럴로 적지 않는다** — 그 회차의 값은 `ls internal/template/templates/.codex/agents/moai/*.toml | wc -l` 로 세며, 에이전트가 추가되는 순간 낡는 숫자를 요구사항에 박지 않는다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        144   REQ REQ-CSL-009: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "매니페스트는 이번 회차 프로브가 사용한 codex-cli 버전을 **이 SPEC 이 실제로 잰 것의 범위 안에서** 기록해야 한다. 매니페스트 최상단 `codex_measured_version` 은 \"아래 필드 의미론을 잰 버전\"을 뜻하므로(`agents-codex.yaml:13`), 그 값만 새 버전으로 덮어쓰면 이 SPEC 이 **재지 않은** 선행 7 개 필드까지 새 버전에서 확인된 것처럼 주장하게 된다(AC-CSL-005 가 그 7 개를 재판정 대상에서 제외한다고 명시하고 있으므로 SPEC 내부 모순이기도 하다). 따라서 버전은 이번에 잰 대상 옆에 — `skill-loader` 행의 처분 rationale 에 — 기록하고, 최상단 값을 넓히려면 그 넓힘이 덮는 필드를 이 회차에 실제로 재측정했을 때만 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        145   REQ REQ-CSL-010: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "run-phase 는 이 개발 저장소가 쓰는 사용자 계층 codex 상태(`$CODEX_HOME/config.toml`, `$CODEX_HOME/skills/`)를 읽기 외의 방식으로 건드려서는 **안 된다**. 모든 codex 실행은 `/tmp` 프로젝트 + 격리 `CODEX_HOME` 안에서 수행한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        146   REQ REQ-CSL-011: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "이 SPEC 이 만드는 코드는 사용자 계층 `[[skills.config]]` 항목을 쓰거나 지워서는 **안 된다**."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        150   REQ REQ-CSL-012: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**Where** 변경이 `internal/template/templates/` 아래에 닿으면, 산출물은 SPEC ID·내부 날짜·커밋 SHA·특정 운영체제 편향 경로를 담아서는 **안 된다**."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        151   REQ REQ-CSL-013: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "프로브 절차와 그것이 남기는 스크립트·코드는 홈 경로를 하드코딩하지 않고 `CODEX_HOME` 을 존중해야 하며, `os.Stat` 오류를 \"경로 부재\"로 접어서는 **안 된다**."
WARNING   REQTableRowsRejected           /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        186   table NOT read as a requirement-definition table (rejected_rows=13): rows here carry a leading REQ ID but none of the modality markers the discriminator keys on (SHALL / 해야 한다 / 해서는 안 된다), so they were not collected. This is NOT a claim that those rows are malformed — it is what keeps "no requirement here" and "not collected here" distinguishable in this output. Counted per table, not per row.
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        133   REQ REQ-CSL-001 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        134   REQ REQ-CSL-002 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        135   REQ REQ-CSL-003 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        136   REQ REQ-CSL-004 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        137   REQ REQ-CSL-005 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        141   REQ REQ-CSL-006 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        142   REQ REQ-CSL-007 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        143   REQ REQ-CSL-008 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        144   REQ REQ-CSL-009 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        145   REQ REQ-CSL-010 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        146   REQ REQ-CSL-011 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        150   REQ REQ-CSL-012 is not referenced by any AC
WARNING   CoverageIncomplete             /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-LOADER-001/spec.md                        151   REQ REQ-CSL-013 is not referenced by any AC
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       265   REQ REQ-CSN-001: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**While** 코덱스가 이름을 아는 도구 없이 지시를 만났을 때의 거동이 관측되지 않은 상태다, run-phase 는 축 A 의 어떤 본문도 편집하기 **전에** 그 거동을 최소 1건 관측하고 그 출력을 증거 경로에 남겨야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       266   REQ REQ-CSN-002: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "하네스 중립 능력 어휘는 `internal/template/agentemit/agents-codex.yaml` 의 `tool_classes` 클래스 이름을 그대로 써야 하며, 두 번째 어휘를 새로 만들어서는 안 된다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       267   REQ REQ-CSN-003: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "`AGENTS.md` 는 결속표를 실어야 한다. 표의 행 집합은 **이 표를 읽는 하네스(코덱스)에 존재하지 않는 모든 `tool_classes` 능력**이다 — 파생 기준이지 고정 행 수가 아니다. 현재 측정값 3행은 결과이지 기준이 아니다: 미래의 하네스가 `file-read` 를 잃으면 표에 그 행이 새로 생기고, 코덱스가 어떤 능력을 얻으면 그 행은 표에서 사라진다. 각 행은 (a) 그 능력의 중립 이름, (b) Claude 하네스에서의 구현, (c) **그 능력이 없는 하네스에서 취할 행동** 세 칸을 담는다. 근거(예산 측정)는 §B.D7."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       268   REQ REQ-CSN-004: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 하네스에 질문 채널이 없다, 그 하네스의 실행자는 사용자에게 질문하는 대신 blocker 보고를 반환해야 한다. 결속표는 이 규칙을 명시해야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       269   REQ REQ-CSN-005: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "결속표는 `AGENTS.md` 루트 사본과 `internal/template/templates/AGENTS.md` 사본 **양쪽**에 동일 내용으로 실려야 하며, 두 사본은 각각 `CodexContractByteCeiling` 이하로 유지되어야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       273   REQ REQ-CSN-006: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "`internal/template/templates/.claude/skills/**` 안에서 셸 또는 노드 호출의 인자로 쓰인 `${CLAUDE_SKILL_DIR}` 은 프로젝트 루트 기준 상대 경로로 대체되어야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       274   REQ REQ-CSN-007: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "`internal/template/templates/.claude/skills/**` 안에서 산문 경로 지시로 쓰인 `${CLAUDE_SKILL_DIR}` 도 같은 형태의 프로젝트 루트 기준 상대 경로로 대체되어야 한다. 시끄러운 자리만 고치고 조용한 자리를 남겨서는 안 된다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       275   REQ REQ-CSN-008: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "대체 후 `internal/template/templates/.claude/skills/**` 전체에 `CLAUDE_SKILL_DIR` 토큰이 **하나도** 남아 있지 않아야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       276   REQ REQ-CSN-009: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "대체된 루트 기준 경로가 기대는 전제는 읽는 프로세스의 작업 디렉터리가 프로젝트 루트라는 것이며, SPEC 은 그 전제가 지지되는 경로와 지지되지 않는 경로를 각각 기록해야 한다. (미러 모드는 이 해석과 무관하며 관측 의무의 대상이 아니다 — §A.7.)"
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       280   REQ REQ-CSN-010: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "회귀 가드는 `internal/template/templates/.claude/skills/**` 에 `CLAUDE_SKILL_DIR` 이 재도입되면 빌드를 실패시켜야 한다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       281   REQ REQ-CSN-011: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "**When** 회귀 가드가 도입된다, 그 가드는 감시 대상을 실제로 나쁘게 만들었을 때 붉게 뜨는 것이 관측되어야 한다. 관측 없이 초록인 가드를 통과 근거로 삼아서는 안 된다."
WARNING   ModalityUnjudged               /Users/goos/MoAI/moai-adk-go/.claude/worktrees/t525/.moai/specs/SPEC-CODEX-SKILL-NEUTRAL-001/spec.md                       282   REQ REQ-CSN-012: modality NOT JUDGED — the text opens with none of the English modality keywords (WHEN/WHILE/WHERE/IF/THE) and carries no SHALL token, so this linter has no opinion about it. This is NOT a claim that the requirement is malformed, and it is NOT a claim that it is well formed: "모든 편집은 `internal/template/templates/**` 를 원본으로 수행해야 하며, 로컬 `.claude/**` 사본을 원본으로 편집해서는 안 된다."
